Employee #,Last Name,First Name,Date,Time-in,Time-out,"Hours 
Worked",Week
10003,San Jose,Brad ,11-Aug-22,8:00,17:00,8.00,
10004,Salcedo,Anthony,11-Aug-22,8:00,17:00,8.00,
10005,Romualdez,Alice,11-Aug-22,8:00,17:00,8.00,
10006,Atienza,Rosie ,11-Aug-22,8:00,17:00,8.00,
10007,Farala,Martha,11-Aug-22,8:00,17:00,8.00,
10008,Martinez,Leila,11-Aug-22,8:00,17:00,8.00,
10009,San Jose,Allison ,11-Aug-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,11-Aug-22,8:00,17:00,8.00,
10011,Lopez,Josie ,11-Aug-22,8:00,17:00,8.00,
10012,De Leon,Selena ,11-Aug-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,11-Aug-22,8:00,17:00,8.00,
10014,Bautista,Mark ,11-Aug-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,11-Aug-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,11-Aug-22,8:00,17:00,8.00,
10017,Santos,Vella ,11-Aug-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,11-Aug-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,11-Aug-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,11-Aug-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,11-Aug-22,8:00,17:00,8.00,
10022,Villegas,Lizeth ,11-Aug-22,8:00,17:00,8.00,
10023,Ramos,Carol ,11-Aug-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,11-Aug-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,11-Aug-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,11-Sep-22,8:00,17:00,8.00,
10002,Mata,Christian,11-Sep-22,8:00,17:00,8.00,
10003,San Jose,Brad ,11-Sep-22,8:00,17:00,8.00,
10004,Salcedo,Anthony,11-Sep-22,8:00,17:00,8.00,
10005,Romualdez,Alice,11-Sep-22,8:00,17:00,8.00,
10006,Atienza,Rosie ,11-Sep-22,8:00,17:00,8.00,
10007,Farala,Martha,11-Sep-22,8:27,17:00,7.55,
10008,Martinez,Leila,11-Sep-22,8:01,17:00,7.98,
10009,San Jose,Allison ,11-Sep-22,8:05,17:00,7.92,
10010,Rosario,Cydney ,11-Sep-22,8:00,17:00,8.00,
10011,Lopez,Josie ,11-Sep-22,8:00,17:00,8.00,
10012,De Leon,Selena ,11-Sep-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,11-Sep-22,8:00,17:00,8.00,
10014,Bautista,Mark ,11-Sep-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,11-Sep-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,11-Sep-22,8:28,17:00,7.53,
10017,Santos,Vella ,11-Sep-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,11-Sep-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,11-Sep-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,11-Sep-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,11-Sep-22,8:11,17:00,7.82,
10022,Villegas,Lizeth ,11-Sep-22,8:00,17:00,8.00,
10023,Ramos,Carol ,11-Sep-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,11-Sep-22,8:21,17:00,7.65,
10025,Aguilar,Delia ,11-Sep-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,11-Oct-22,8:00,17:00,8.00,
10002,Mata,Christian,11-Oct-22,8:00,17:00,8.00,
10003,San Jose,Brad ,11-Oct-22,8:00,17:00,8.00,
10004,Salcedo,Anthony,11-Oct-22,8:00,17:00,8.00,
10005,Romualdez,Alice,11-Oct-22,8:00,17:00,8.00,
10006,Atienza,Rosie ,11-Oct-22,8:00,17:00,8.00,
10007,Farala,Martha,11-Oct-22,8:00,17:00,8.00,
10008,Martinez,Leila,11-Oct-22,8:00,17:00,8.00,
10009,San Jose,Allison ,11-Oct-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,11-Oct-22,8:00,17:00,8.00,
10011,Lopez,Josie ,11-Oct-22,8:00,17:00,8.00,
10012,De Leon,Selena ,11-Oct-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,11-Oct-22,8:00,17:00,8.00,
10014,Bautista,Mark ,11-Oct-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,11-Oct-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,11-Oct-22,8:00,17:00,8.00,
10017,Santos,Vella ,11-Oct-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,11-Oct-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,11-Oct-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,11-Oct-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,11-Oct-22,8:00,17:00,8.00,
10022,Villegas,Lizeth ,11-Oct-22,8:00,17:00,8.00,
10023,Ramos,Carol ,11-Oct-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,11-Oct-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,11-Oct-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,11-Nov-22,8:00,17:00,8.00,
10002,Mata,Christian,11-Nov-22,8:00,17:00,8.00,
10003,San Jose,Brad ,11-Nov-22,8:00,17:00,8.00,
10004,Salcedo,Anthony,11-Nov-22,8:00,17:00,8.00,
10005,Romualdez,Alice,11-Nov-22,8:15,17:00,7.75,
10006,Atienza,Rosie ,11-Nov-22,8:00,17:00,8.00,
10007,Farala,Martha,11-Nov-22,8:00,17:00,8.00,
10008,Martinez,Leila,11-Nov-22,8:00,17:00,8.00,
10009,San Jose,Allison ,11-Nov-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,11-Nov-22,8:00,17:00,8.00,
10011,Lopez,Josie ,11-Nov-22,10:30,17:00,5.50,
10012,De Leon,Selena ,11-Nov-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,11-Nov-22,8:00,17:00,8.00,
10014,Bautista,Mark ,11-Nov-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,11-Nov-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,11-Nov-22,8:00,17:00,8.00,
10017,Santos,Vella ,11-Nov-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,11-Nov-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,11-Nov-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,11-Nov-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,11-Nov-22,13:00,17:00,3.00,
10022,Villegas,Lizeth ,11-Nov-22,8:00,17:00,8.00,
10023,Ramos,Carol ,11-Nov-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,11-Nov-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,11-Nov-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,14-Nov-22,8:00,17:00,8.00,
10002,Mata,Christian,14-Nov-22,8:00,17:00,8.00,
10003,San Jose,Brad ,14-Nov-22,11:30,17:00,4.50,
10004,Salcedo,Anthony,14-Nov-22,8:00,17:00,8.00,
10005,Romualdez,Alice,14-Nov-22,8:00,17:00,8.00,
10006,Atienza,Rosie ,14-Nov-22,8:00,17:00,8.00,
10007,Farala,Martha,14-Nov-22,8:00,17:00,8.00,
10008,Martinez,Leila,14-Nov-22,8:10,17:00,7.83,
10009,San Jose,Allison ,14-Nov-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,14-Nov-22,8:00,17:00,8.00,
10011,Lopez,Josie ,14-Nov-22,8:00,17:00,8.00,
10012,De Leon,Selena ,14-Nov-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,14-Nov-22,8:00,17:00,8.00,
10014,Bautista,Mark ,14-Nov-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,14-Nov-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,14-Nov-22,8:00,17:00,8.00,
10017,Santos,Vella ,14-Nov-22,8:05,17:00,7.92,
10018,Del Rosario,Tomas,14-Nov-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,14-Nov-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,14-Nov-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,14-Nov-22,8:00,17:00,8.00,
10022,Villegas,Lizeth ,14-Nov-22,8:00,17:00,8.00,
10023,Ramos,Carol ,14-Nov-22,9:00,17:00,7.00,
10024,Maceda,Emelia ,14-Nov-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,14-Nov-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,15-Nov-22,8:00,17:00,8.00,
10002,Mata,Christian,15-Nov-22,8:00,17:00,8.00,
10003,San Jose,Brad ,15-Nov-22,8:00,17:00,8.00,
10004,Salcedo,Anthony,15-Nov-22,8:00,17:00,8.00,
10005,Romualdez,Alice,15-Nov-22,8:00,17:00,8.00,
10006,Atienza,Rosie ,15-Nov-22,8:00,17:00,8.00,
10007,Farala,Martha,15-Nov-22,8:00,17:00,8.00,
10008,Martinez,Leila,15-Nov-22,8:00,17:00,8.00,
10009,San Jose,Allison ,15-Nov-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,15-Nov-22,8:00,17:00,8.00,
10011,Lopez,Josie ,15-Nov-22,8:00,17:00,8.00,
10012,De Leon,Selena ,15-Nov-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,15-Nov-22,8:00,17:00,8.00,
10014,Bautista,Mark ,15-Nov-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,15-Nov-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,15-Nov-22,8:00,17:00,8.00,
10017,Santos,Vella ,15-Nov-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,15-Nov-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,15-Nov-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,15-Nov-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,15-Nov-22,8:00,17:00,8.00,
10022,Villegas,Lizeth ,15-Nov-22,8:00,17:00,8.00,
10023,Ramos,Carol ,15-Nov-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,15-Nov-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,15-Nov-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,16-Nov-22,8:00,17:00,8.00,
10002,Mata,Christian,16-Nov-22,8:00,17:00,8.00,
10003,San Jose,Brad ,16-Nov-22,8:00,17:00,8.00,
10004,Salcedo,Anthony,16-Nov-22,8:00,17:00,8.00,
10005,Romualdez,Alice,16-Nov-22,8:00,17:00,8.00,
10006,Atienza,Rosie ,16-Nov-22,8:00,17:00,8.00,
10007,Farala,Martha,16-Nov-22,8:00,17:00,8.00,
10008,Martinez,Leila,16-Nov-22,8:00,17:00,8.00,
10009,San Jose,Allison ,16-Nov-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,16-Nov-22,8:00,17:00,8.00,
10011,Lopez,Josie ,16-Nov-22,8:00,17:00,8.00,
10012,De Leon,Selena ,16-Nov-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,16-Nov-22,10:00,17:00,6.00,
10014,Bautista,Mark ,16-Nov-22,10:00,17:00,6.00,
10015,Lazaro,Darlene ,16-Nov-22,10:00,17:00,6.00,
10016,Delos Santos,Kolby ,16-Nov-22,10:00,17:00,6.00,
10017,Santos,Vella ,16-Nov-22,10:00,17:00,6.00,
10018,Del Rosario,Tomas,16-Nov-22,10:00,17:00,6.00,
10019,Tolentino,Jacklyn ,16-Nov-22,10:00,17:00,6.00,
10020,Gutierrez,Percival ,16-Nov-22,10:00,17:00,6.00,
10021,Manalaysay,Garfield ,16-Nov-22,10:00,17:00,6.00,
10022,Villegas,Lizeth ,16-Nov-22,10:00,17:00,6.00,
10023,Ramos,Carol ,16-Nov-22,10:00,17:00,6.00,
10024,Maceda,Emelia ,16-Nov-22,10:00,17:00,6.00,
10025,Aguilar,Delia ,16-Nov-22,10:00,17:00,6.00,
10001,Crisostomo,Jose,17-Nov-22,8:00,17:00,8.00,
10002,Mata,Christian,17-Nov-22,8:00,17:00,8.00,
10003,San Jose,Brad ,17-Nov-22,8:00,17:00,8.00,
10004,Salcedo,Anthony,17-Nov-22,8:00,17:00,8.00,
10005,Romualdez,Alice,17-Nov-22,8:00,17:00,8.00,
10006,Atienza,Rosie ,17-Nov-22,8:00,17:00,8.00,
10007,Farala,Martha,17-Nov-22,8:00,17:00,8.00,
10008,Martinez,Leila,17-Nov-22,8:00,17:00,8.00,
10009,San Jose,Allison ,17-Nov-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,17-Nov-22,8:00,17:00,8.00,
10011,Lopez,Josie ,17-Nov-22,8:00,17:00,8.00,
10012,De Leon,Selena ,17-Nov-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,17-Nov-22,8:00,17:00,8.00,
10014,Bautista,Mark ,17-Nov-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,17-Nov-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,17-Nov-22,8:00,17:00,8.00,
10017,Santos,Vella ,17-Nov-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,17-Nov-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,17-Nov-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,17-Nov-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,17-Nov-22,8:00,17:00,8.00,
10022,Villegas,Lizeth ,17-Nov-22,8:00,17:00,8.00,
10023,Ramos,Carol ,17-Nov-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,17-Nov-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,17-Nov-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,18-Nov-22,8:00,17:00,8.00,
10002,Mata,Christian,18-Nov-22,8:00,17:00,8.00,
10003,San Jose,Brad ,18-Nov-22,8:00,17:00,8.00,
10004,Salcedo,Anthony,18-Nov-22,8:00,17:00,8.00,
10005,Romualdez,Alice,18-Nov-22,8:00,17:00,8.00,
10006,Atienza,Rosie ,18-Nov-22,8:00,17:00,8.00,
10007,Farala,Martha,18-Nov-22,8:27,17:00,7.55,
10008,Martinez,Leila,18-Nov-22,8:01,17:00,7.98,
10009,San Jose,Allison ,18-Nov-22,8:05,17:00,7.92,
10010,Rosario,Cydney ,18-Nov-22,8:00,17:00,8.00,
10011,Lopez,Josie ,18-Nov-22,8:00,17:00,8.00,
10012,De Leon,Selena ,18-Nov-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,18-Nov-22,8:00,17:00,8.00,
10014,Bautista,Mark ,18-Nov-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,18-Nov-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,18-Nov-22,8:28,17:00,7.53,
10017,Santos,Vella ,18-Nov-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,18-Nov-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,18-Nov-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,18-Nov-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,18-Nov-22,8:11,17:00,7.82,
10022,Villegas,Lizeth ,18-Nov-22,8:00,17:00,8.00,
10023,Ramos,Carol ,18-Nov-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,18-Nov-22,8:21,17:00,7.65,
10025,Aguilar,Delia ,18-Nov-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,21-Nov-22,8:00,17:00,8.00,
10002,Mata,Christian,21-Nov-22,8:00,17:00,8.00,
10003,San Jose,Brad ,21-Nov-22,8:00,17:00,8.00,
10004,Salcedo,Anthony,21-Nov-22,8:00,17:00,8.00,
10005,Romualdez,Alice,21-Nov-22,8:00,17:00,8.00,
10006,Atienza,Rosie ,21-Nov-22,8:00,17:00,8.00,
10007,Farala,Martha,21-Nov-22,8:00,17:00,8.00,
10008,Martinez,Leila,21-Nov-22,8:00,17:00,8.00,
10009,San Jose,Allison ,21-Nov-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,21-Nov-22,8:00,17:00,8.00,
10011,Lopez,Josie ,21-Nov-22,8:00,17:00,8.00,
10012,De Leon,Selena ,21-Nov-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,21-Nov-22,8:00,17:00,8.00,
10014,Bautista,Mark ,21-Nov-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,21-Nov-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,21-Nov-22,8:00,17:00,8.00,
10017,Santos,Vella ,21-Nov-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,21-Nov-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,21-Nov-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,21-Nov-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,21-Nov-22,8:00,17:00,8.00,
10022,Villegas,Lizeth ,21-Nov-22,8:00,17:00,8.00,
10023,Ramos,Carol ,21-Nov-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,21-Nov-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,21-Nov-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,22-Nov-22,8:00,17:00,8.00,
10002,Mata,Christian,22-Nov-22,8:00,17:00,8.00,
10003,San Jose,Brad ,22-Nov-22,8:00,17:00,8.00,
10004,Salcedo,Anthony,22-Nov-22,8:00,17:00,8.00,
10005,Romualdez,Alice,22-Nov-22,8:15,17:00,7.75,
10006,Atienza,Rosie ,22-Nov-22,8:00,17:00,8.00,
10007,Farala,Martha,22-Nov-22,8:00,17:00,8.00,
10008,Martinez,Leila,22-Nov-22,8:00,17:00,8.00,
10009,San Jose,Allison ,22-Nov-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,22-Nov-22,8:00,17:00,8.00,
10011,Lopez,Josie ,22-Nov-22,10:30,17:00,5.50,
10012,De Leon,Selena ,22-Nov-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,22-Nov-22,8:00,17:00,8.00,
10014,Bautista,Mark ,22-Nov-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,22-Nov-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,22-Nov-22,8:00,17:00,8.00,
10017,Santos,Vella ,22-Nov-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,22-Nov-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,22-Nov-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,22-Nov-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,22-Nov-22,13:00,17:00,3.00,
10022,Villegas,Lizeth ,22-Nov-22,8:00,17:00,8.00,
10023,Ramos,Carol ,22-Nov-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,22-Nov-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,22-Nov-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,23-Nov-22,8:00,17:00,8.00,
10002,Mata,Christian,23-Nov-22,8:00,17:00,8.00,
10003,San Jose,Brad ,23-Nov-22,11:30,17:00,4.50,
10004,Salcedo,Anthony,23-Nov-22,8:00,17:00,8.00,
10005,Romualdez,Alice,23-Nov-22,8:00,17:00,8.00,
10006,Atienza,Rosie ,23-Nov-22,8:00,17:00,8.00,
10007,Farala,Martha,23-Nov-22,8:00,17:00,8.00,
10008,Martinez,Leila,23-Nov-22,8:10,17:00,7.83,
10009,San Jose,Allison ,23-Nov-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,23-Nov-22,8:00,17:00,8.00,
10011,Lopez,Josie ,23-Nov-22,8:00,17:00,8.00,
10012,De Leon,Selena ,23-Nov-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,23-Nov-22,8:00,17:00,8.00,
10014,Bautista,Mark ,23-Nov-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,23-Nov-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,23-Nov-22,8:00,17:00,8.00,
10017,Santos,Vella ,23-Nov-22,8:05,17:00,7.92,
10018,Del Rosario,Tomas,23-Nov-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,23-Nov-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,23-Nov-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,23-Nov-22,8:00,17:00,8.00,
10022,Villegas,Lizeth ,23-Nov-22,8:00,17:00,8.00,
10023,Ramos,Carol ,23-Nov-22,9:00,17:00,7.00,
10024,Maceda,Emelia ,23-Nov-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,23-Nov-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,24-Nov-22,8:00,17:00,8.00,
10002,Mata,Christian,24-Nov-22,8:00,17:00,8.00,
10003,San Jose,Brad ,24-Nov-22,8:00,17:00,8.00,
10004,Salcedo,Anthony,24-Nov-22,8:00,17:00,8.00,
10005,Romualdez,Alice,24-Nov-22,8:00,17:00,8.00,
10006,Atienza,Rosie ,24-Nov-22,8:00,17:00,8.00,
10007,Farala,Martha,24-Nov-22,8:00,17:00,8.00,
10008,Martinez,Leila,24-Nov-22,8:00,17:00,8.00,
10009,San Jose,Allison ,24-Nov-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,24-Nov-22,8:00,17:00,8.00,
10011,Lopez,Josie ,24-Nov-22,8:00,17:00,8.00,
10012,De Leon,Selena ,24-Nov-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,24-Nov-22,8:00,17:00,8.00,
10014,Bautista,Mark ,24-Nov-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,24-Nov-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,24-Nov-22,8:00,17:00,8.00,
10017,Santos,Vella ,24-Nov-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,24-Nov-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,24-Nov-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,24-Nov-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,24-Nov-22,8:00,17:00,8.00,
10022,Villegas,Lizeth ,24-Nov-22,8:00,17:00,8.00,
10023,Ramos,Carol ,24-Nov-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,24-Nov-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,24-Nov-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,25-Nov-22,8:00,17:00,8.00,
10002,Mata,Christian,25-Nov-22,8:00,17:00,8.00,
10003,San Jose,Brad ,25-Nov-22,8:00,17:00,8.00,
10004,Salcedo,Anthony,25-Nov-22,8:00,17:00,8.00,
10005,Romualdez,Alice,25-Nov-22,8:00,17:00,8.00,
10006,Atienza,Rosie ,25-Nov-22,8:00,17:00,8.00,
10007,Farala,Martha,25-Nov-22,8:00,17:00,8.00,
10008,Martinez,Leila,25-Nov-22,8:00,17:00,8.00,
10009,San Jose,Allison ,25-Nov-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,25-Nov-22,8:00,17:00,8.00,
10011,Lopez,Josie ,25-Nov-22,8:00,17:00,8.00,
10012,De Leon,Selena ,25-Nov-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,25-Nov-22,10:00,17:00,6.00,
10014,Bautista,Mark ,25-Nov-22,10:00,17:00,6.00,
10015,Lazaro,Darlene ,25-Nov-22,10:00,17:00,6.00,
10016,Delos Santos,Kolby ,25-Nov-22,10:00,17:00,6.00,
10017,Santos,Vella ,25-Nov-22,10:00,17:00,6.00,
10018,Del Rosario,Tomas,25-Nov-22,10:00,17:00,6.00,
10019,Tolentino,Jacklyn ,25-Nov-22,10:00,17:00,6.00,
10020,Gutierrez,Percival ,25-Nov-22,10:00,17:00,6.00,
10021,Manalaysay,Garfield ,25-Nov-22,10:00,17:00,6.00,
10022,Villegas,Lizeth ,25-Nov-22,10:00,17:00,6.00,
10023,Ramos,Carol ,25-Nov-22,10:00,17:00,6.00,
10024,Maceda,Emelia ,25-Nov-22,10:00,17:00,6.00,
10025,Aguilar,Delia ,25-Nov-22,10:00,17:00,6.00,
10001,Crisostomo,Jose,28-Nov-22,8:00,17:00,8.00,
10002,Mata,Christian,28-Nov-22,8:00,17:00,8.00,
10003,San Jose,Brad ,28-Nov-22,8:00,17:00,8.00,
10004,Salcedo,Anthony,28-Nov-22,8:00,17:00,8.00,
10005,Romualdez,Alice,28-Nov-22,8:00,17:00,8.00,
10006,Atienza,Rosie ,28-Nov-22,8:00,17:00,8.00,
10007,Farala,Martha,28-Nov-22,8:00,17:00,8.00,
10008,Martinez,Leila,28-Nov-22,8:00,17:00,8.00,
10009,San Jose,Allison ,28-Nov-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,28-Nov-22,8:00,17:00,8.00,
10011,Lopez,Josie ,28-Nov-22,8:00,17:00,8.00,
10012,De Leon,Selena ,28-Nov-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,28-Nov-22,8:00,17:00,8.00,
10014,Bautista,Mark ,28-Nov-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,28-Nov-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,28-Nov-22,8:00,17:00,8.00,
10017,Santos,Vella ,28-Nov-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,28-Nov-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,28-Nov-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,28-Nov-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,28-Nov-22,8:00,17:00,8.00,
10022,Villegas,Lizeth ,28-Nov-22,8:00,17:00,8.00,
10023,Ramos,Carol ,28-Nov-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,28-Nov-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,28-Nov-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,29-Nov-22,8:00,17:00,8.00,
10002,Mata,Christian,29-Nov-22,8:00,17:00,8.00,
10003,San Jose,Brad ,29-Nov-22,8:00,17:00,8.00,
10004,Salcedo,Anthony,29-Nov-22,8:00,17:00,8.00,
10005,Romualdez,Alice,29-Nov-22,8:00,17:00,8.00,
10006,Atienza,Rosie ,29-Nov-22,8:00,17:00,8.00,
10007,Farala,Martha,29-Nov-22,8:27,17:00,7.55,
10008,Martinez,Leila,29-Nov-22,8:01,17:00,7.98,
10009,San Jose,Allison ,29-Nov-22,8:05,17:00,7.92,
10010,Rosario,Cydney ,29-Nov-22,8:00,17:00,8.00,
10011,Lopez,Josie ,29-Nov-22,8:00,17:00,8.00,
10012,De Leon,Selena ,29-Nov-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,29-Nov-22,8:00,17:00,8.00,
10014,Bautista,Mark ,29-Nov-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,29-Nov-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,29-Nov-22,8:28,17:00,7.53,
10017,Santos,Vella ,29-Nov-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,29-Nov-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,29-Nov-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,29-Nov-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,29-Nov-22,8:11,17:00,7.82,
10022,Villegas,Lizeth ,29-Nov-22,8:00,17:00,8.00,
10023,Ramos,Carol ,29-Nov-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,29-Nov-22,8:21,17:00,7.65,
10025,Aguilar,Delia ,29-Nov-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,30-Nov-22,0:00,0:00,fixed,
10002,Mata,Christian,30-Nov-22,0:00,0:00,fixed,
